,PMID,title,abstract,year,keyw,affiliation,lang,journal,country,authors,pub_type,keywords,decades,ventennio
251,20984738,"['Diphtheritic', 'conjunctivitis', 'complicating', 'septicaemia', 'case', 'report', 'review', 'literature', 'years']",,1946,CONJUNCTIVITISdiphtheritic DIPHTHERIAeye SEPTICEMIAcomplications and sequelae,[],['eng'],['The Antiseptic'],['India'],"[['BHAT', 'P K']]",['Journal Article'],"['CONJUNCTIVITISdiphtheritic', 'DIPHTHERIAeye', 'SEPTICEMIAcomplications', 'and', 'sequelae']",40s,30-50s
252,20988944,"['Silicon', 'encrustation', 'chronic', 'gastritis']",,1946,INDUSTRY AND OCCUPATIONSdiseases and poisoning PNEUMOCONIOSISstomach STOMACHinflammation STOMACHsilicosis,[],['spa'],['Revista de la Asociacion Medica Argentina'],['Argentina'],"[['JORGE', 'J M'], ['LATIENDA', 'R I']]",['Journal Article'],"['INDUSTRY', 'AND', 'OCCUPATIONSdiseases', 'and', 'poisoning', 'PNEUMOCONIOSISstomach', 'STOMACHinflammation', 'STOMACHsilicosis']",40s,30-50s
253,21028696,"['Injury', 'cause', 'mastitis']",,1946,UDDERSinflammation,[],['eng'],['Canadian journal of comparative medicine and veterinary science'],['Canada'],"[['STEVENSON', 'W G']]",['Journal Article'],['UDDERSinflammation'],40s,30-50s
254,21024672,"['Diagnosis', 'perinephric', 'abscess']",,1946,PERINEPHRITISdiagnosis,[],['eng'],['The Surgical clinics of North America'],['United States'],"[['LEWIS', 'L G']]",['Journal Article'],['PERINEPHRITISdiagnosis'],40s,30-50s
255,21024594,"['Muscle', 'flap', 'closure', 'cavity', 'resulting', 'lung', 'abscess']",,1946,LUNGSabscess LUNGSsurgery MUSCLEStransplantation,[],['eng'],['Annals of surgery'],['United States'],"[['PRIOLEAU', 'W H']]",['Journal Article'],"['LUNGSabscess', 'LUNGSsurgery', 'MUSCLEStransplantation']",40s,30-50s
256,21019211,"['Fulminating', 'meningococcemia', 'report', 'cases']",,1946,BACTEREMIA MENINGOCOCCIinfection,[],['eng'],['Kentucky medical journal'],['United States'],"[['ROTONDO', 'C C'], ['SCOTT', 'E P'], ['HANDELMAN', 'N I']]",['Journal Article'],"['BACTEREMIA', 'MENINGOCOCCIinfection']",40s,30-50s
257,20984450,"['In', 'vitro', 'susceptibility', 'penicillin', 'bacteria', 'chronic', 'prostatitis']",,1946,PENICILLINeffects PROSTATEinflammation VULVAdiseases,[],['eng'],['The Urologic and cutaneous review'],['United States'],"[['HERROLD', 'R D']]",['Journal Article'],"['PENICILLINeffects', 'PROSTATEinflammation', 'VULVAdiseases']",40s,30-50s
258,21027889,"['The', 'treatment', 'empyema', 'lung', 'abscess', 'Mikulicz', 'pack']",,1946,EMPYEMAtherapy LUNGSabscess MIKULICZ PACK,[],['eng'],['East African medical journal'],['Kenya'],"[['KERR', 'W C']]",['Journal Article'],"['EMPYEMAtherapy', 'LUNGSabscess', 'MIKULICZ', 'PACK']",40s,30-50s
259,21016702,"['Subpectoral', 'abscess']",,1946,ABSCESSsubpectoral,[],['eng'],['The West Virginia medical journal'],['United States'],"[['DONALD', 'J M'], ['TUCKWILLER', 'P A']]",['Journal Article'],['ABSCESSsubpectoral'],40s,30-50s
260,20989953,"['Mumps', 'subsequent', 'suppuration', 'efficacy', 'M', 'B']",,1946,PAROTITIScomplications and sequelae,[],['eng'],['Indian medical record'],['India'],"[['DEBSARMA', 'D N']]",['Journal Article'],"['PAROTITIScomplications', 'and', 'sequelae']",40s,30-50s
261,20243807,"['Diagnosis', 'pulmonary', 'suppurations', 'technique', 'pneumotomy']",,1946,LUNGSabscess,[],['und'],['Vestnik khirurgii imeni I. I. Grekova'],['Russia Federation'],"[['LAVROV', 'V V']]",['Journal Article'],['LUNGSabscess'],40s,30-50s
262,20243806,"['Operative', 'treatment', 'suppurative', 'complications', 'pleural', 'cavity', 'following', 'perforating', 'wounds', 'thorax']",,1946,EMPYEMAtherapy THORAXwounds and injuries,[],['und'],['Vestnik khirurgii imeni I. I. Grekova'],['Russia Federation'],"[['EPSTEIN', 'A A']]",['Journal Article'],"['EMPYEMAtherapy', 'THORAXwounds', 'and', 'injuries']",40s,30-50s
263,21019656,"['Flemish', 'tonsillar', 'cell']",,1946,ABSCESSperitonsillar,[],['spa'],['La Semana medica'],['Argentina'],"[['MUZZIO', 'J C']]",['Journal Article'],['ABSCESSperitonsillar'],40s,30-50s
264,21027845,"['Gastritis', 'toothless']",,1946,STOMACHinflammation TEETHextraction,[],['por'],['Boletin de la Asociacion Medica de Puerto Rico'],['Puerto Rico'],"[['RODRIGUEZ OLLEROS', 'A']]",['Journal Article'],"['STOMACHinflammation', 'TEETHextraction']",40s,30-50s
265,21019605,"['Moniliform', 'streptobacillus', 'septicemia', 'Comment', 'observations', 'Literature', 'review']",,1946,BACTERIAstreptobacilli SEPTICEMIAmoniliformis,[],['spa'],['Revista medica de Chile'],['Chile'],"[['HERMOSILLA DIAZ', 'F'], ['MARIN', 'T S'], ['MARTINI', 'H J']]",['Journal Article'],"['BACTERIAstreptobacilli', 'SEPTICEMIAmoniliformis']",40s,30-50s
266,21018151,"['Compression', 'myelitis', 'subperiosteal', 'typhoid', 'abscess']",,1946,MYELITIS TYPHOIDin infants and children,[],['eng'],['Archives of pediatrics'],['United States'],"[['ABBASSY', 'A S']]",['Journal Article'],"['MYELITIS', 'TYPHOIDin', 'infants', 'and', 'children']",40s,30-50s
267,21014681,"['Chronic', 'nonspecific', 'prostatitis', 'gastrointestinal', 'complaints']",,1946,GASTROINTESTINAL TRACTdiseases PROSTATEinflammation,[],['eng'],['Journal - Michigan State Medical Society'],['United States'],"[['WINTER', 'J A']]",['Journal Article'],"['GASTROINTESTINAL', 'TRACTdiseases', 'PROSTATEinflammation']",40s,30-50s
268,21014447,"['The', 'abuse', 'vaso', 'constrictors', 'acute', 'nasal', 'inflammation']",,1946,RHINITIStherapy VASOMOTOR SYSTEMeffects of drugs,[],['eng'],['Hahnemann monthly'],['United States'],"[['CLAY', 'J V F']]",['Journal Article'],"['RHINITIStherapy', 'VASOMOTOR', 'SYSTEMeffects', 'of', 'drugs']",40s,30-50s
269,21012030,"['Hepatic', 'abscess', 'secondary', 'perforated', 'duodenal', 'ulcer']",,1946,LIVERabscess PEPTIC ULCERperforated,[],['eng'],['Northwest medicine'],['United States'],"[['BEAVER', 'M G'], ['DAVIS', 'P B'], ['SMITH', 'R S']]",['Journal Article'],"['LIVERabscess', 'PEPTIC', 'ULCERperforated']",40s,30-50s
270,20988704,"['From', 'arterioectomy', 'obliterating', 'arteritis', 'elderly', 'according', 'observations']",,1946,ARTERIESinflammation ARTERIESsurgery,[],['por'],['Imprensa medica'],['Brazil'],"[['LERICHE', 'R']]",['Journal Article'],"['ARTERIESinflammation', 'ARTERIESsurgery']",40s,30-50s
271,21019489,"['Action', 'penicillin', 'septicemia', 'anaerobic', 'microbes']",,1946,BACTERIAanaerobic SEPTICEMIAtherapy,[],['fre'],['La Presse medicale'],['France'],"[['LEMIERRE', 'A'], ['REILLY', 'J']]",['Journal Article'],"['BACTERIAanaerobic', 'SEPTICEMIAtherapy']",40s,30-50s
272,21019818,"['Intraorbital', 'abscess']",,1946,ORBITabscess,[],['eng'],['Journal of the Royal Naval Medical Service'],['England'],"[['HAMILTON', 'W M']]",['Journal Article'],['ORBITabscess'],40s,30-50s
273,21019346,"['Posttyphoid', 'liver', 'abscess']",,1946,LIVERabscess TYPHOIDcomplications and sequelae,[],['spa'],['Monterrey medico'],['Mexico'],"[['AGUILAR', 'D L']]",['Journal Article'],"['LIVERabscess', 'TYPHOIDcomplications', 'and', 'sequelae']",40s,30-50s
274,21014539,"['Meningococcemia', 'gangrene', 'report', 'recovery', 'case', 'meningococci', 'direct', 'blood', 'smears']",,1946,GANGRENEetiology and pathogenesis MENINGOCOCCIinfection,[],['eng'],['Arizona medicine'],['United States'],"[['SMITH', 'L B'], ['ALPERN', 'E B']]",['Journal Article'],"['GANGRENEetiology', 'and', 'pathogenesis', 'MENINGOCOCCIinfection']",40s,30-50s
275,21010880,"['Staphylococcus', 'aureus', 'septicemia', 'pericarditis', 'treated', 'penicillin']",,1946,PERICARDITIStherapy STAPHYLOCOCCIaureus STAPHYLOCOCCIinfection,[],['eng'],['American heart journal'],['United States'],"[['ZIMMERMAN', 'J J'], ['DURGIN', 'B']]",['Journal Article'],"['PERICARDITIStherapy', 'STAPHYLOCOCCIaureus', 'STAPHYLOCOCCIinfection']",40s,30-50s
276,20996563,"['Psoas', 'abscess', 'following', 'acute', 'appendicitis']",,1946,ABSCESSpsoas APPENDICITIScomplications and sequelae MUSCLESpsoas,[],['eng'],['The Australian and New Zealand journal of surgery'],['Australia'],"[['DEVINE', 'J']]",['Journal Article'],"['ABSCESSpsoas', 'APPENDICITIScomplications', 'and', 'sequelae', 'MUSCLESpsoas']",40s,30-50s
277,20995181,"['The', 'abscess', 'ovary', 'metroadnexa', 'Clinical', 'aspect', 'therapeutic', 'deductions']",,1946,OVARYabscess UTERUSadnexa,[],['fre'],['Gazette medicale de France'],['France'],"[['LAUMONIER', 'P']]",['Journal Article'],"['OVARYabscess', 'UTERUSadnexa']",40s,30-50s
278,21023214,"['Penicillin', 'treatment', 'childhood', 'pleural', 'empyema']",,1945,EMPYEMAin infants and children,[],['spa'],['Revista chilena de pediatria'],['Chile'],"[['MENEGHELLO', 'J'], ['UNDURRAGA', 'O'], ['GIL', 'G']]",['Journal Article'],"['EMPYEMAin', 'infants', 'and', 'children']",40s,30-50s
279,21013845,"['Staphylococcal', 'septicemia', 'acute', 'bacterial', 'endocarditis', 'cure', 'penicillin']",,1945,ENDOCARDITISinfectious SEPTICEMIAtherapy STAPHYLOCOCCIinfection,[],['spa'],['Revista medica de Chile'],['Chile'],"[['VELASCO MORA', 'G'], ['WEINSTEIN', 'R F']]",['Journal Article'],"['ENDOCARDITISinfectious', 'SEPTICEMIAtherapy', 'STAPHYLOCOCCIinfection']",40s,30-50s
280,21012399,"['Treatment', 'suppurative', 'paranasal', 'sinusitis', 'repeated', 'irrigations', 'penicillin']",,1945,SINUSES NASALdiseases,[],['eng'],"['The Annals of otology, rhinology, and laryngology']",['United States'],"[['PRIEST', 'R E']]",['Journal Article'],"['SINUSES', 'NASALdiseases']",40s,30-50s
281,21008167,"['Repair', 'complete', 'tear', 'membranous', 'urethra', 'case', 'report', 'suggested', 'new', 'technique', 'operation']",,1945,URETHRAinflammation URETHRAwounds and injuries,[],['eng'],['The Journal of urology'],['United States'],"[['LEADBETTER', 'W F']]",['Journal Article'],"['URETHRAinflammation', 'URETHRAwounds', 'and', 'injuries']",40s,30-50s
282,21017097,"['About', 'case', 'umbilical', 'cord', 'ante', 'partum', 'inflammation', 'tear', 'site', 'spontaneous', 'rupture', 'umbilical', 'vein', 'umbilical', 'artery']",,1945,ARTERIESumbilical UMBILICAL CORD VEINSumbilical,[],['ger'],['Monatsschrift fur Geburtshulfe und Gynakologie'],['Switzerland'],"[['SCHULTHEISS', 'H']]",['Journal Article'],"['ARTERIESumbilical', 'UMBILICAL', 'CORD', 'VEINSumbilical']",40s,30-50s
283,21013330,"['A', 'case', 'pyaemia', 'traumatic', 'reticulitis']",,1945,PYEMIA RETICULITIStraumatic,[],['eng'],['The Indian veterinary journal'],['India'],"[['LALL', 'H K']]",['Journal Article'],"['PYEMIA', 'RETICULITIStraumatic']",40s,30-50s
284,21012438,"['Fatigue', 'weakness', 'allergic', 'origin', 'allergic', 'toxemia', 'differentiated', 'nervous', 'fatigue', 'neurasthenia']",,1945,FATIGUEallergic NEURASTHENIA,[],['eng'],['Annals of allergy'],['United States'],"[['RANDOLPH', 'T G']]",['Journal Article'],"['FATIGUEallergic', 'NEURASTHENIA']",40s,30-50s
285,21009921,"['Diagnosis', 'treatment', 'lung', 'abscess', 'acute', 'empyema']",,1945,EMPYEMA LUNGSabscess,[],['eng'],['Hawaii medical journal'],['United States'],"[['FINNEY', 'G']]",['Journal Article'],"['EMPYEMA', 'LUNGSabscess']",40s,30-50s
286,21009908,"['Blood', 'culture', 'methods', 'results']",,1945,BACTEREMIA,[],['eng'],['Edinburgh medical journal'],['Scotland'],"[['SHEARER', 'C W']]",['Journal Article'],['BACTEREMIA'],40s,30-50s
287,21009677,"['Fever', 'sterile', 'abscess', 'formation', 'accompanying', 'treatment', 'syphilis', 'penicillin']",,1945,SYPHILIStherapy,[],['eng'],['Archives of dermatology and syphilology'],['United States'],"[['GOEBEL', 'M E'], ['GRACE', 'A W']]",['Journal Article'],['SYPHILIStherapy'],40s,30-50s
288,21008388,"['Postextraction', 'bacteriemia', 'prevented', 'sulfanilamide']",,1945,TEETHextraction,[],['eng'],['Dental survey'],['United States'],"[['HOPKINS', 'J A']]",['Journal Article'],['TEETHextraction'],40s,30-50s
289,21003585,"['Treatment', 'postpneumonic', 'thoracic', 'empyema', 'sulfonamides', 'penicillin', 'repeated', 'thoracenteses']",,1945,EMPYEMAtherapy,[],['eng'],['Annals of internal medicine'],['United States'],"[['JOSEY', 'A I'], ['TRENIS', 'J W'], ['KAMMER', 'W F']]",['Journal Article'],['EMPYEMAtherapy'],40s,30-50s
290,21010701,"['Tetanus', 'neonatorum', 'unusual', 'complication']",,1945,TETANUSneonatorum,[],['ger'],['Annales paediatrici. International review of pediatrics'],['Switzerland'],"[['PALDY', 'L']]",['Journal Article'],['TETANUSneonatorum'],40s,30-50s
291,21009473,"['Bovine', 'mastitis', 'caused', 'Corynebacterium', 'previously', 'described']",,1945,BACTERIAcorynebacterium OBSTETRICSveterinary UDDERSinflammation,[],['eng'],['The North American veterinarian'],['United States'],"[['PALMER', 'C C'], ['KAKAVAS', 'J C'], ['BIDDLE', 'E S']]",['Journal Article'],"['BACTERIAcorynebacterium', 'OBSTETRICSveterinary', 'UDDERSinflammation']",40s,30-50s
292,20987986,"['An', 'additional', 'test', 'helping', 'diagnosis', 'chronic', 'cholecystitis']",,1945,GALLBLADDERinflammation,[],['eng'],['The Indian journal of surgery'],['India'],"[['NIGAM', 'K S'], ['SIRCAR', 'J K']]",['Journal Article'],['GALLBLADDERinflammation'],40s,30-50s
293,21065693,"['Roentgentherapy', 'inflammatory', 'conditions', 'electronisation']",,1945,INFLAMMATION,[],['fre'],['Schweizerische medizinische Wochenschrift'],['Switzerland'],"[['ROETHLISBERGER', 'P']]",['Journal Article'],['INFLAMMATION'],40s,30-50s
294,21028218,"['Contribution', 'use', 'Bogomoletzs', 'antireticular', 'cytotoxic', 'serum', 'ozena', 'traumatic', 'perichondritis', 'larynx']",,1945,LARYNXwounds and injuries,[],['eng'],['Vestnik otorinolaringologii'],['Russia Federation'],"[['BRUK', 'A M']]",['Journal Article'],"['LARYNXwounds', 'and', 'injuries']",40s,30-50s
295,21026533,"['Apparently', 'primitive', 'bronchiectasis', 'peribronchial', 'inflammation', 'tuberculous', 'ganglion', 'origin']",,1945,BRONCHIECTASIS BRONCHITISetiology and pathogenesis LYMPH NODEStuberculosis,[],['fre'],['Bulletins et memoires de la Societe medicale des hopitaux de Paris'],['France'],[],['Journal Article'],"['BRONCHIECTASIS', 'BRONCHITISetiology', 'and', 'pathogenesis', 'LYMPH', 'NODEStuberculosis']",40s,30-50s
296,21022512,"['Changes', 'intestinal', 'cuimism', 'food', 'autointoxication']",,1945,TOXEMIAalimentary,[],['por'],['Hora medica'],['Brazil'],[],['Journal Article'],['TOXEMIAalimentary'],40s,30-50s
297,21021393,"['Ulcerative', 'inflammation', 'mouth', 'gums', 'treatment', 'solazur']",,1945,GUMSdiseases SOLAZUR STOMATITISulcerative,[],['fin'],['Duodecim; laaketieteellinen aikakauskirja'],['Finland'],"[['HALONEN', 'P I'], ['WILSKA', 'A']]",['Journal Article'],"['GUMSdiseases', 'SOLAZUR', 'STOMATITISulcerative']",40s,30-50s
298,21021290,"['Bacillus', 'fundibuliformis', 'postanginal', 'septicemia', 'healed', 'penicillin']",,1945,BACTERIAfunduliformis SEPTICEMIAetiology and pathogenesis,[],['fre'],['Bulletins et memoires de la Societe medicale des hopitaux de Paris'],['France'],[],['Journal Article'],"['BACTERIAfunduliformis', 'SEPTICEMIAetiology', 'and', 'pathogenesis']",40s,30-50s
299,21013686,"['The', 'blood', 'proteins', 'dynamics', 'suppurative', 'processes']",,1945,ABSCESSetiology and pathogenesis BLOODproteins,[],['eng'],['Klinicheskaia meditsina'],['Russia Federation'],"[['KOLODEZNAYA', 'Z E']]",['Journal Article'],"['ABSCESSetiology', 'and', 'pathogenesis', 'BLOODproteins']",40s,30-50s
300,389576,"['Malignant', 'group', 'B', 'streptococcal', 'endocarditis', 'associated', 'salineinduced', 'abortion']","A 20-year-old woman developed acute group B streptococcal endocarditis following saline-induced abortion. In the pre-antibiotic era, most cases of group B streptococcal endocarditis occurred in parturient or postabortal women. Currently, this disease is rarely described in obstetrical patients, and no previous cases following saline-induced abortion have been reported. Purulent pericarditis and a perivalvular abscess were present in our patient and represent only the second instance in which these findings have been documented in this disease.",1979,Abortion Induced Abortion Saline Solutioncomplications Case Studies Diseases Family Planning Fertility Control Postconception Infectionsetiology Research Methodology Studies,[],['eng'],['Chest'],['United States'],"[['Jemsek', 'J G'], ['Gentry', 'L O'], ['Greenberg', 'S B']]","['Case Reports', 'Journal Article']","['Abortion', 'Induced', 'Abortion', 'Saline', 'Solutioncomplications', 'Case', 'Studies', 'Diseases', 'Family', 'Planning', 'Fertility', 'Control', 'Postconception', 'Infectionsetiology', 'Research', 'Methodology', 'Studies']",70s,70s-90s
301,524506,"['Pelvic', 'inflammation', 'associated', 'use', 'intrauterine', 'device']",,1979,Clinical Research Contraception Contraceptive Methods Diseases Family Planning Infections Iud Pelvic Infections Research Methodology,[],['dan'],['Ugeskrift for laeger'],['Denmark'],"[['Henriksen', 'H M'], ['Naver', 'E']]","['Case Reports', 'English Abstract', 'Journal Article']","['Clinical', 'Research', 'Contraception', 'Contraceptive', 'Methods', 'Diseases', 'Family', 'Planning', 'Infections', 'Iud', 'Pelvic', 'Infections', 'Research', 'Methodology']",70s,70s-90s
302,391677,"['Bacterial', 'vaginal', 'fluor', 'intrauterine', 'contraception']","Vaginal swabs obtained from 100 IUD-users were examined bacteriologically. Fifty-one women had vaginal discharge and 49 women used as control group had no complaints originating either from the IUD or from the genital tract. In the group of IUD-users with vaginal discharge the number of bacterial isolates was higher and the cultures were more diversified. The nulliparous patients in this group exhibited more anaerobic cultures than the IUD-users without discharge. The significance of vaginal discharge in IUD-users is its function as a pool for pathogenic bacteria which may provoke and/or maintain inflammatory diseases of the female genital tract. IUD-users with vaginal discharge do therefore need not only bacteriologic diagnosis, but also consequent treatment of the discharge.",1979,Clinical Research Demographic Factors Diseases Fertility Fertility Measurements Infections Iud Multiparity Nulliparity Parity Pelvic Infections Population Population Dynamics Research Methodology,[],['ger'],['Fortschritte der Medizin'],['Germany'],"[['Feichter', 'G E'], ['Nohlen', 'M'], ['Tauber', 'P F']]",['Journal Article'],"['Clinical', 'Research', 'Demographic', 'Factors', 'Diseases', 'Fertility', 'Fertility', 'Measurements', 'Infections', 'Iud', 'Multiparity', 'Nulliparity', 'Parity', 'Pelvic', 'Infections', 'Population', 'Population', 'Dynamics', 'Research', 'Methodology']",70s,70s-90s
303,397955,"['Induced', 'abortion', 'followed', 'pelvic', 'osteomyelitis']",,1979,Abortion Inducedcomplications Abortion Septic Case Studies Diseases Family Planning Fertility Control Postconception Pregnancy Complications Research Methodology Studies,[],['eng'],['Journal of the Indian Medical Association'],['India'],"[['Yadav', 'S'], ['Yadav', 'S S']]","['Case Reports', 'Journal Article']","['Abortion', 'Inducedcomplications', 'Abortion', 'Septic', 'Case', 'Studies', 'Diseases', 'Family', 'Planning', 'Fertility', 'Control', 'Postconception', 'Pregnancy', 'Complications', 'Research', 'Methodology', 'Studies']",70s,70s-90s
